id,name,category,price,mrp,rating,ratingTotal,discount,seller,purl,description
536289,Kanjeevaram Pure Silk Saree,sarees,791,3299.0,4.6,9,76,KALINI,https://www.myntra.com/sarees/kalini/kalini-ethnic-motif-woven-design-zari-pure-silk-kanjeevaram-saree/22536176/buy,Kanjeevaram Pure Silk Saree by KALINI. Price: ₹791. Rating: 4.6/5. Category: sarees
890928,Men Colourblocked Polo Collar T-shirt,tshirts,299,1199.0,4.3,59,75,Roadster,https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue--greycolourblocked-polo-collar-pure-cotton-t-shirt/13334556/buy,Men Colourblocked Polo Collar T-shirt by Roadster. Price: ₹299. Rating: 4.3/5. Category: tshirts
1045041,Men Super Skinny Fit Jeans,jeans,1394,3099.0,4.1,10,55,SPYKAR,https://www.myntra.com/jeans/spykar/spykar-men-blue-super-skinny-fit-low-rise-stretchable-jeans/16456850/buy,Men Super Skinny Fit Jeans by SPYKAR. Price: ₹1394. Rating: 4.1/5. Category: jeans
146908,Women SPF 30 Moisturzier 50 ml,face-moisturisers,2700,2700.0,5.0,12,0,SHISEIDO,https://www.myntra.com/face-moisturisers/shiseido/shiseido-waso-color-smart-spf-30-day-time-moisturzier-50-ml/6697137/buy,Women SPF 30 Moisturzier 50 ml by SHISEIDO. Price: ₹2700. Rating: 5.0/5. Category: face-moisturisers
504289,Ready to Wear Lehenga Set,lehenga-choli,1199,2999.0,4.3,14,60,House of Pataudi,https://www.myntra.com/lehenga-choli/house-of-pataudi/house-of-pataudi-girls-yellow--pink-ready-to-wear-lehenga--blouse-with-dupatta/14499100/buy,Ready to Wear Lehenga Set by House of Pataudi. Price: ₹1199. Rating: 4.3/5. Category: lehenga-choli
703319,Men Slim Fit T-shirt,tshirts,1334,1499.0,4.5,12,11,Louis Philippe Ath.Work,https://www.myntra.com/tshirts/louis-philippe-athwork/louis-philippe-athwork-men-black-slim-fit-t-shirt/19660854/buy,Men Slim Fit T-shirt by Louis Philippe Ath.Work. Price: ₹1334. Rating: 4.5/5. Category: tshirts
1010017,Men Striped Cotton Trunks,trunk,627,738.0,4.4,43,15,U.S. Polo Assn.,https://www.myntra.com/trunk/us-polo-assn/us-polo-assn-men-multi-striped-pack-of-2-cotton-trunks-i004-bg0-p2/15823108/buy,Men Striped Cotton Trunks by U.S. Polo Assn.. Price: ₹627. Rating: 4.4/5. Category: trunk
1006294,Men 4-Way Stretch Briefs,briefs,539,539.0,4.8,5,0,Van Heusen,https://www.myntra.com/briefs/van-heusen/van-heusen-men-printed-4-way-stretch-ultra-soft-briefs-30004/2113863/buy,Men 4-Way Stretch Briefs by Van Heusen. Price: ₹539. Rating: 4.8/5. Category: briefs
735880,Pack of 3 Women Printed Briefs,briefs,589,589.0,4.8,19,0,Van Heusen,https://www.myntra.com/briefs/van-heusen/van-heusen-women-pack-of-3-assorted-antibacterial-printed-briefs-11104/18265916/buy,Pack of 3 Women Printed Briefs by Van Heusen. Price: ₹589. Rating: 4.8/5. Category: briefs
28348,Men Camouflage Print Cargos,trousers,909,2599.0,4.1,633,65,Roadster,https://www.myntra.com/trousers/roadster/roadster-men-olive-green--beige-slim-fit-camouflage-print-cargos/2145325/buy,Men Camouflage Print Cargos by Roadster. Price: ₹909. Rating: 4.1/5. Category: trousers
315854,Mulberry silk tie,ties,974,1299.0,4.6,25,25,H&M,https://www.myntra.com/ties/hm/hm-men-pink--black-mulberry-silk-tie/19064822/buy,Mulberry silk tie by H&M. Price: ₹974. Rating: 4.6/5. Category: ties
739087,Solid Polo Collar T-shirt,tshirts,1199,1199.0,4.3,19,0,Alcis,https://www.myntra.com/tshirts/alcis/alcis-men-black-solid-polo-collar-t-shirt/13932752/buy,Solid Polo Collar T-shirt by Alcis. Price: ₹1199. Rating: 4.3/5. Category: tshirts
134198,"Men Perfume Spary, 100 ml",perfume-and-body-mist,647,799.0,4.0,16,152,Lomani,https://www.myntra.com/perfume-and-body-mist/lomani/lomani-men-do-it-long-lasting-imported-eau-de-perfume-spary-100-ml/18604904/buy,"Men Perfume Spary, 100 ml by Lomani. Price: ₹647. Rating: 4.0/5. Category: perfume-and-body-mist"
79980,Pack Of 2 Ultra Green Deo,deodorant,664,738.0,4.3,15,10,Nike,https://www.myntra.com/deodorant/nike/nike-pack-of-2-ultra-green-deodorant-200ml-each/15321110/buy,Pack Of 2 Ultra Green Deo by Nike. Price: ₹664. Rating: 4.3/5. Category: deodorant
795427,Women Floral Lounge Pants,lounge-pants,492,895.0,4.2,52,45,Zivame,https://www.myntra.com/lounge-pants/zivame/zivame-women-maroon-floral-printed-lounge-pants/17220686/buy,Women Floral Lounge Pants by Zivame. Price: ₹492. Rating: 4.2/5. Category: lounge-pants
1016913,Men Printed Cotton Night suit,night-suits,989,3299.0,4.5,34,70,Mast & Harbour,https://www.myntra.com/night-suits/mast--harbour/mast--harbour-men-maroon--white-printed-pure-cotton-night-suit/18314882/buy,Men Printed Cotton Night suit by Mast & Harbour. Price: ₹989. Rating: 4.5/5. Category: night-suits
713524,Women Printed Lounge Pants,lounge-pants,449,1499.0,4.5,39,70,HERE&NOW,https://www.myntra.com/lounge-pants/herenow/herenow-women-green--black-printed-lounge-pants/17519854/buy,Women Printed Lounge Pants by HERE&NOW. Price: ₹449. Rating: 4.5/5. Category: lounge-pants
954978,Colourblocked Round Neck Pure Cotton T-shirt,tshirts,503,1199.0,4.3,9,58,DILLINGER,https://www.myntra.com/tshirts/dillinger/dillinger-men-green-colourblocked-round-neck-pure-cotton-t-shirt/13626836/buy,Colourblocked Round Neck Pure Cotton T-shirt by DILLINGER. Price: ₹503. Rating: 4.3/5. Category: tshirts
626871,Printed Night suit,night-suits,824,1499.0,4.2,5,45,SDL by Sweet Dreams,https://www.myntra.com/night-suits/sdl-by-sweet-dreams/sdl-by-sweet-dreams-women-navy-blue-printed-blend-night-suit/20345206/buy,Printed Night suit by SDL by Sweet Dreams. Price: ₹824. Rating: 4.2/5. Category: night-suits
313477,Groomer & Eye Shadow Brush,makeup-brushes,153,180.0,4.4,35,15,ALLURE,https://www.myntra.com/makeup-brushes/allure/allure-beige--black-set-of-2-classic-eye-groomer--eye-shadow-brush-/14480040/buy,Groomer & Eye Shadow Brush by ALLURE. Price: ₹153. Rating: 4.4/5. Category: makeup-brushes
60360,Men Slim Fit Chinos Trousers,trousers,749,1499.0,3.8,133,50,Roadster,https://www.myntra.com/trousers/roadster/roadster-men-turquoise-blue-slim-fit-chinos-trousers/17966922/buy,Men Slim Fit Chinos Trousers by Roadster. Price: ₹749. Rating: 3.8/5. Category: trousers
741983,Lightly Padded Bra,bra,499,499.0,4.0,18,0,max,https://www.myntra.com/bra/max/max-peach-coloured--white-bra-lightly-padded/18330212/buy,Lightly Padded Bra by max. Price: ₹499. Rating: 4.0/5. Category: bra
535279,Embellished Party Block Heels,heels,2549,5099.0,5.0,2,50,London Rag,https://www.myntra.com/heels/london-rag/london-rag-tan-embellished-pu-party-block-heels/20652986/buy,Embellished Party Block Heels by London Rag. Price: ₹2549. Rating: 5.0/5. Category: heels
757470,Men Typography Printed Pure Cotton T-shirt,tshirts,671,1599.0,4.3,15,58,bigbanana,https://www.myntra.com/tshirts/bigbanana/bigbanana-men-plus-size-maroon-typography-printed-cotton-pure-cotton-t-shirt/14998878/buy,Men Typography Printed Pure Cotton T-shirt by bigbanana. Price: ₹671. Rating: 4.3/5. Category: tshirts
488413,Non Padded Sports Bra,bra,384,699.0,4.3,12,45,N-Gal,https://www.myntra.com/bra/n-gal/n-gal-red--grey-solid-non-wired-non-padded-sports-bra-nscb01/11288486/buy,Non Padded Sports Bra by N-Gal. Price: ₹384. Rating: 4.3/5. Category: bra
256230,Unisex Analogue Watch,watches,499,1999.0,4.3,285,75,Mast & Harbour,https://www.myntra.com/watches/mast--harbour/mast--harbour-unisex-white-analogue-watch-mfb-pn-sm-02/12506364/buy,Unisex Analogue Watch by Mast & Harbour. Price: ₹499. Rating: 4.3/5. Category: watches
278538,Boys Solid Hooded Sweatshirt,sweatshirts,519,1299.0,4.2,16,60,MINI KLUB,https://www.myntra.com/sweatshirts/mini-klub/mini-klub-boys-green-solid-hooded-sweatshirt/16534074/buy,Boys Solid Hooded Sweatshirt by MINI KLUB. Price: ₹519. Rating: 4.2/5. Category: sweatshirts
30197,Pack of 2 Printed T-shirt,tshirts,539,539.0,4.3,414,0,max,https://www.myntra.com/tshirts/max/max-boys-pack-of-2-white--orange-printed-pure-cotton-t-shirt/19942876/buy,Pack of 2 Printed T-shirt by max. Price: ₹539. Rating: 4.3/5. Category: tshirts
3531,Polo Collar T-shirt,tshirts,249,999.0,4.1,6500,75,Roadster,https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-mauve-polo-collar-t-shirt/10969910/buy,Polo Collar T-shirt by Roadster. Price: ₹249. Rating: 4.1/5. Category: tshirts
229413,Face Powder Contour Compact,compact,382,695.0,4.8,6,45,Makeup Revolution London,https://www.myntra.com/compact/makeup-revolution-london/makeup-revolution-london-face-powder-vegan-contour-compact---medium/19400644/buy,Face Powder Contour Compact by Makeup Revolution London. Price: ₹382. Rating: 4.8/5. Category: compact
155415,Nourishing Day Cream,face-moisturisers,389,599.0,5.0,5,35,Nutrinorm Wellness,https://www.myntra.com/face-moisturisers/nutrinorm-wellness/nutrinorm-wellness-nourishing-day-cream-50-g/14236122/buy,Nourishing Day Cream by Nutrinorm Wellness. Price: ₹389. Rating: 5.0/5. Category: face-moisturisers
126417,Women Textured Backpack,backpacks,899,2999.0,4.3,317,70,DressBerry,https://www.myntra.com/backpacks/dressberry/dressberry-women-beige-textured-backpack/1631978/buy,Women Textured Backpack by DressBerry. Price: ₹899. Rating: 4.3/5. Category: backpacks
61999,Purifying Neem Face Wash 300ml,face-wash-and-cleanser,250,330.0,4.5,4700,24,Himalaya,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-purifying-neem-face-wash-for-acne-prone-skin-300-ml/6628435/buy,Purifying Neem Face Wash 300ml by Himalaya. Price: ₹250. Rating: 4.5/5. Category: face-wash-and-cleanser
559323,Georgette Top,tops,1549,1549.0,4.3,7,0,DRAAX Fashions,https://www.myntra.com/tops/draax-fashions/draax-fashions-grey-georgette-top/19395512/buy,Georgette Top by DRAAX Fashions. Price: ₹1549. Rating: 4.3/5. Category: tops
198903,Colourblocked Jumper Dress,dresses,539,2699.0,4.5,19,80,Roadster,https://www.myntra.com/dresses/roadster/the-roadster-lifestyle-co-off-white--green-colourblocked-jumper-dress/18429482/buy,Colourblocked Jumper Dress by Roadster. Price: ₹539. Rating: 4.5/5. Category: dresses
266148,Pack Of 3 Solid Strapless Bandana Headband,headband,329,599.0,3.8,35,45,BOLDFIT,https://www.myntra.com/headband/boldfit/-boldfit-pack-of-3-black-solid-strapless-bandana-headband/18839420/buy,Pack Of 3 Solid Strapless Bandana Headband by BOLDFIT. Price: ₹329. Rating: 3.8/5. Category: headband
480783,Kundan Studded Drop Earrings,earrings,281,1875.0,4.5,8,85,Zaveri Pearls,https://www.myntra.com/earrings/zaveri-pearls/zaveri-pearls-gold-toned-kundan-studded-circular-drop-earrings/12883450/buy,Kundan Studded Drop Earrings by Zaveri Pearls. Price: ₹281. Rating: 4.5/5. Category: earrings
156166,Women Analogue Watch,watches,1737,6950.0,4.9,11,75,French Connection,https://www.myntra.com/watches/french-connection/french-connection-women-rose-gold-analogue-watch-fcn00018a/18332590/buy,Women Analogue Watch by French Connection. Price: ₹1737. Rating: 4.9/5. Category: watches
663561,Plus Size Polo T-shirt,tshirts,799,1599.0,4.3,15,50,Sztori,https://www.myntra.com/tshirts/sztori/sztori-plus-size-colourblocked-polo-collart-shirt/20569738/buy,Plus Size Polo T-shirt by Sztori. Price: ₹799. Rating: 4.3/5. Category: tshirts
57386,Ice Roller Face Toning Massage,beauty-accessory,454,699.0,4.0,25,35,KAZARMAA,https://www.myntra.com/beauty-accessory/kazarmaa/kazarmaa-unisex-adults-blue-ice-roller-for-de-puffing--face-toning-massage/20421166/buy,Ice Roller Face Toning Massage by KAZARMAA. Price: ₹454. Rating: 4.0/5. Category: beauty-accessory
350787,Boys Cotton Dyed T-shirt,tshirts,584,899.0,4.5,6,35,Kids Ville,https://www.myntra.com/tshirts/kids-ville/kids-ville-boys-green-cotton-dyed-looney-tunes-printed-t-shirt/19828108/buy,Boys Cotton Dyed T-shirt by Kids Ville. Price: ₹584. Rating: 4.5/5. Category: tshirts
346529,Boys Solid Loose-Fit Joggers,track-pants,599,1199.0,4.2,10,50,PLUM TREE,https://www.myntra.com/track-pants/plum-tree/plum-tree-boys-red-solid-loose-fit-pure-premium-cotton-joggers/15018856/buy,Boys Solid Loose-Fit Joggers by PLUM TREE. Price: ₹599. Rating: 4.2/5. Category: track-pants
716357,Women Bra,bra,293,599.0,4.7,7,51,Clovia,https://www.myntra.com/bra/clovia/-clovia-women-grey-bra/18899782/buy,Women Bra by Clovia. Price: ₹293. Rating: 4.7/5. Category: bra
307150,3 In 1 Facial Steamer For Health & Beauty OD-03,beauty-accessory,299,550.0,4.3,13,251,Dr. Odin,https://www.myntra.com/beauty-accessory/dr-odin/dr-odin-3-in-1-facial-steamer-for-health--beauty---od-03-blue/21439864/buy,3 In 1 Facial Steamer For Health & Beauty OD-03 by Dr. Odin. Price: ₹299. Rating: 4.3/5. Category: beauty-accessory
25600,AC Room Double Bed Comforter,blankets-quilts-and-dohars,999,3999.0,4.4,132,75,Story@home,https://www.myntra.com/blankets-quilts-and-dohars/storyhome/storyhome-cream-coloured--blue-floral-ac-room-double-bed-comforter/19566688/buy,AC Room Double Bed Comforter by Story@home. Price: ₹999. Rating: 4.4/5. Category: blankets-quilts-and-dohars
11282,Cotton Stretch Lounge Pants,lounge-pants,1238,1290.0,4.5,123,4,DAMENSCH,https://www.myntra.com/lounge-pants/damensch/damensch-men-checkered-stretch-cotton-tapered-woven-lounge-pants/16062250/buy,Cotton Stretch Lounge Pants by DAMENSCH. Price: ₹1238. Rating: 4.5/5. Category: lounge-pants
568320,Women Open Toe Flats,flats,454,1298.0,4.7,3,65,Vishudh,https://www.myntra.com/flats/vishudh/vishudh-women-blue-embellished-open-toe-flats/20440764/buy,Women Open Toe Flats by Vishudh. Price: ₹454. Rating: 4.7/5. Category: flats
881495,Men Solid Straight Kurta,kurtas,692,2099.0,4.0,4,67,Freehand,https://www.myntra.com/kurtas/freehand/freehand-men-purple-solid-straight-kurta/10692278/buy,Men Solid Straight Kurta by Freehand. Price: ₹692. Rating: 4.0/5. Category: kurtas
444784,Matte With You Lipstick,lipstick,195,250.0,4.4,5,22,Seven Seas,https://www.myntra.com/lipstick/seven-seas/seven-seas-bright-red-matte-with-you-lipstick/17318578/buy,Matte With You Lipstick by Seven Seas. Price: ₹195. Rating: 4.4/5. Category: lipstick
62411,144 TC King Bedsheet,bedsheets,363,699.0,4.2,13,48,Florida,https://www.myntra.com/bedsheets/florida/florida-pink--blue-graphic-144-tc-king-bedsheet-with-1-pillow-covers/17042508/buy,144 TC King Bedsheet by Florida. Price: ₹363. Rating: 4.2/5. Category: bedsheets
511278,Plus Size Shirt Style Top,tops,824,2499.0,4.6,20,67,Oxolloxo,https://www.myntra.com/tops/oxolloxo/oxolloxo-plus-size-green-floral-print-crepe-shirt-style-top/19819682/buy,Plus Size Shirt Style Top by Oxolloxo. Price: ₹824. Rating: 4.6/5. Category: tops
969161,Colourblocked Round Neck Pure Cotton T-shirt,tshirts,399,399.0,3.8,28,0,ether,https://www.myntra.com/tshirts/ether/ether-men-navy-blue--yellow-colourblocked-round-neck-pure-cotton-t-shirt/1704558/buy,Colourblocked Round Neck Pure Cotton T-shirt by ether. Price: ₹399. Rating: 3.8/5. Category: tshirts
727625,Push-Up Bra,bra,299,499.0,4.0,156,40,Rosaline by Zivame,https://www.myntra.com/bra/rosaline-by-zivame/rosaline-by-zivame-purple-push-up-bra/17391988/buy,Push-Up Bra by Rosaline by Zivame. Price: ₹299. Rating: 4.0/5. Category: bra
830076,Textured Liner-Shaped Pitcher,bar-and-drinkware,1750,2500.0,4.2,5,30,ceradeco,https://www.myntra.com/bar-and-drinkware/ceradeco/ceradeco-transparent-textured-liner-shaped-pitcher/15973704/buy,Textured Liner-Shaped Pitcher by ceradeco. Price: ₹1750. Rating: 4.2/5. Category: bar-and-drinkware
514167,Women Colourblocked Slip-On Sneakers,casual-shoes,599,999.0,3.9,61,40,Layasa,https://www.myntra.com/casual-shoes/layasa/layasa-women-sea-green-colourblocked-slip-on-sneakers/20825336/buy,Women Colourblocked Slip-On Sneakers by Layasa. Price: ₹599. Rating: 3.9/5. Category: casual-shoes
271095,Women Woven BreezeWalk Shoes,sports-shoes,1249,2499.0,4.3,183,50,ADIDAS,https://www.myntra.com/sports-shoes/adidas/adidas-women-black--lavender-woven-design-breezewalk-shoes/19194682/buy,Women Woven BreezeWalk Shoes by ADIDAS. Price: ₹1249. Rating: 4.3/5. Category: sports-shoes
508433,Solid Sling Bag,handbags,1999,1999.0,3.9,37,0,Fly Fashion,https://www.myntra.com/handbags/fly-fashion/fly-fashion-blue-solid-sling-bag/14059782/buy,Solid Sling Bag by Fly Fashion. Price: ₹1999. Rating: 3.9/5. Category: handbags
34823,Gold-Plated Layered Chain,necklace-and-chains,299,650.0,3.6,525,54,SOHI,https://www.myntra.com/necklace-and-chains/sohi/sohi-gold-toned-gold-plated-layered-chain/16974700/buy,Gold-Plated Layered Chain by SOHI. Price: ₹299. Rating: 3.6/5. Category: necklace-and-chains
372413,Floral Fluid Tie-Up Dress,dresses,689,2299.0,4.0,8,70,SASSAFRAS,https://www.myntra.com/dresses/sassafras/sassafras-women--black-floral-fluid-tie-up-dress/20258362/buy,Floral Fluid Tie-Up Dress by SASSAFRAS. Price: ₹689. Rating: 4.0/5. Category: dresses
748395,Club 3STR Aeroready T-shirt,tshirts,1119,1599.0,4.5,62,30,ADIDAS,https://www.myntra.com/tshirts/adidas/adidas-men-black-club-3str-solid-tennis-aeroready-t-shirt/19188844/buy,Club 3STR Aeroready T-shirt by ADIDAS. Price: ₹1119. Rating: 4.5/5. Category: tshirts
436267,Men CL F FR Track Pants,track-pants,2449,4999.0,4.8,10,51,Reebok Classic,https://www.myntra.com/track-pants/reebok-classic/reebok-classic-men-black-solid-cl-f-fr-track-pants/13578058/buy,Men CL F FR Track Pants by Reebok Classic. Price: ₹2449. Rating: 4.8/5. Category: track-pants
352714,Men Typography Printed T-shirt,tshirts,974,1499.0,4.1,19,35,Wildcraft,https://www.myntra.com/tshirts/wildcraft/wildcraft-men-navy-blue-typography-printed-t-shirt/14689154/buy,Men Typography Printed T-shirt by Wildcraft. Price: ₹974. Rating: 4.1/5. Category: tshirts
764959,Women Solid Lounge Pants,lounge-pants,499,1249.0,3.9,9,60,Kryptic,https://www.myntra.com/lounge-pants/kryptic/kryptic-women-black-solid-lounge-pants/17805256/buy,Women Solid Lounge Pants by Kryptic. Price: ₹499. Rating: 3.9/5. Category: lounge-pants
349331,Plus-Size Regular Fit T-shirt,tshirts,659,1199.0,5.0,2,45,Sztori,https://www.myntra.com/tshirts/sztori/sztori-plus-size-round-neck-regular-fit-t-shirt/22049702/buy,Plus-Size Regular Fit T-shirt by Sztori. Price: ₹659. Rating: 5.0/5. Category: tshirts
63471,Men Slim Fit Jeans,jeans,1259,2799.0,4.3,32,55,Lee,https://www.myntra.com/jeans/lee/lee-men-blue-slim-fit-light-fade-stretchable-jeans/20754362/buy,Men Slim Fit Jeans by Lee. Price: ₹1259. Rating: 4.3/5. Category: jeans
857037,Ethnic Motifs Printed Dupatta,dupatta,377,899.0,4.0,7,58,Dupatta Bazaar,https://www.myntra.com/dupatta/dupatta-bazaar/dupatta-bazaar-men-maroon--off-white-ethnic-motifs-printed-dupatta/20261014/buy,Ethnic Motifs Printed Dupatta by Dupatta Bazaar. Price: ₹377. Rating: 4.0/5. Category: dupatta
36445,Women Textured Backpack,backpacks,2936,3299.0,5.0,5,11,Allen Solly,https://www.myntra.com/backpacks/allen-solly/allen-solly-women-textured-backpack/20463154/buy,Women Textured Backpack by Allen Solly. Price: ₹2936. Rating: 5.0/5. Category: backpacks
688478,Plus Size Floral Lace Bra,bra,287,1149.0,4.3,73,75,Sztori,https://www.myntra.com/bra/sztori/sztori-plus-size-peach-coloured-floral-lace-bra/14340226/buy,Plus Size Floral Lace Bra by Sztori. Price: ₹287. Rating: 4.3/5. Category: bra
255206,A-Line Tie-Up Top,tops,719,1799.0,3.4,5,60,plusS,https://www.myntra.com/tops/pluss/pluss-black-a-line-tie-up-top/20869302/buy,A-Line Tie-Up Top by plusS. Price: ₹719. Rating: 3.4/5. Category: tops
898432,Men Ultrasoft Brief,briefs,188,235.0,4.5,17,20,Jockey,https://www.myntra.com/briefs/jockey/jockey-men-ultrasoft-brief-8044-0105/11425122/buy,Men Ultrasoft Brief by Jockey. Price: ₹188. Rating: 4.5/5. Category: briefs
1040982,Men Skinny Fit Jeans,jeans,649,2599.0,4.0,23,75,HERE&NOW,https://www.myntra.com/jeans/herenow/herenow-men-blue-skinny-fit-heavy-fade-stretchable-jeans/14547300/buy,Men Skinny Fit Jeans by HERE&NOW. Price: ₹649. Rating: 4.0/5. Category: jeans
675695,Women Printed Comfort-Fit Ankle-Length Leggings,leggings,549,999.0,4.4,25,45,De Moza,https://www.myntra.com/leggings/de-moza/de-moza-women-black--white-printed-comfort-fit-ankle-length-leggings/18201202/buy,Women Printed Comfort-Fit Ankle-Length Leggings by De Moza. Price: ₹549. Rating: 4.4/5. Category: leggings
303251,Men Pure Cotton T-shirt,tshirts,239,799.0,3.8,8,70,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-black-pure-cotton-typography-printed-t-shirt/20374856/buy,Men Pure Cotton T-shirt by HERE&NOW. Price: ₹239. Rating: 3.8/5. Category: tshirts
688169,Women High-Rise Trousers,trousers,849,1699.0,4.2,28,50,SASSAFRAS,https://www.myntra.com/trousers/sassafras/sassafras-women-fuchsia-high-rise-cropped-cotton-trousers/17787894/buy,Women High-Rise Trousers by SASSAFRAS. Price: ₹849. Rating: 4.2/5. Category: trousers
435306,Women Bootcut Jeans,jeans,1494,2299.0,3.6,45,35,Flying Machine,https://www.myntra.com/jeans/flying-machine/flying-machine-women-black-bootcut-stretchable-jeans/20123834/buy,Women Bootcut Jeans by Flying Machine. Price: ₹1494. Rating: 3.6/5. Category: jeans
63756,Liquid Matte Lipcolor,lipstick,87,135.0,4.2,120,35,Blue Heaven,https://www.myntra.com/lipstick/blue-heaven/blue-heaven-hyperstay-liquid-matte-lipcolor--wild-plum-07/14428240/buy,Liquid Matte Lipcolor by Blue Heaven. Price: ₹87. Rating: 4.2/5. Category: lipstick
508048,Unisex Rubber Thong Flip-Flops,flip-flops,714,1299.0,4.0,7,45,NEEMANS,https://www.myntra.com/flip-flops/neemans/neemans-unisex-grey-rubber-thong-flip-flops/20840634/buy,Unisex Rubber Thong Flip-Flops by NEEMANS. Price: ₹714. Rating: 4.0/5. Category: flip-flops
278066,Women Embellished Maxi Skirts,skirts,1349,2999.0,2.7,3,55,NEUDIS,https://www.myntra.com/skirts/neudis/neudis-women-pink--gold-toned-embellished-maxi-skirts/20770594/buy,Women Embellished Maxi Skirts by NEUDIS. Price: ₹1349. Rating: 2.7/5. Category: skirts
519523,Women Wedge Heels,heels,1295,2590.0,2.6,5,50,Inc 5,https://www.myntra.com/heels/inc-5/inc-5-women-white-wedge-heels/20700660/buy,Women Wedge Heels by Inc 5. Price: ₹1295. Rating: 2.6/5. Category: heels
317998,Floral Crepe Shirt Dress,dresses,1559,2999.0,4.0,8,48,angloindu,https://www.myntra.com/dresses/angloindu/angloindu-burgundy-floral-crepe-maternity-shirt-dress/20607242/buy,Floral Crepe Shirt Dress by angloindu. Price: ₹1559. Rating: 4.0/5. Category: dresses
149148,Men Plus Size T-shirt,tshirts,449,1499.0,4.3,23,70,Sztori,https://www.myntra.com/tshirts/sztori/sztori-men-plus-size--red-pure-cotton-t-shirt/16345708/buy,Men Plus Size T-shirt by Sztori. Price: ₹449. Rating: 4.3/5. Category: tshirts
194467,Training Rapid-Dry Tshirts,tshirts,494,899.0,4.2,21,45,HRX by Hrithik Roshan,https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-training-women-rapid-dry-typography-tshirts/17861360/buy,Training Rapid-Dry Tshirts by HRX by Hrithik Roshan. Price: ₹494. Rating: 4.2/5. Category: tshirts
378586,Hemp Cleansing Oil 75 ml,makeup-remover,472,525.0,4.6,14,10,Plum,https://www.myntra.com/makeup-remover/plum/plum-hemp-cleansing-oil-with-squalane--bisabolol-75-ml/20972960/buy,Hemp Cleansing Oil 75 ml by Plum. Price: ₹472. Rating: 4.6/5. Category: makeup-remover
759076,Women Self Design Pea Coat,coats,2249,4999.0,4.0,7,55,Juelle,https://www.myntra.com/coats/juelle/juelle-women-olive-self-design-pea-coat/16768978/buy,Women Self Design Pea Coat by Juelle. Price: ₹2249. Rating: 4.0/5. Category: coats
18391,Acno Fight Whitening Cream,face-moisturisers,134,190.0,4.4,1400,29,Garnier,https://www.myntra.com/face-moisturisers/garnier/garnier-men-acno-fight-pimple-clearing-whitening-cream-with-vitamin-b3-45-g/7337801/buy,Acno Fight Whitening Cream by Garnier. Price: ₹134. Rating: 4.4/5. Category: face-moisturisers
156050,Men Pure Cotton T-shirt,tshirts,649,1299.0,4.4,5,50,Nautica,https://www.myntra.com/tshirts/nautica/nautica-men-solid-pure-cotton-t-shirt/18216984/buy,Men Pure Cotton T-shirt by Nautica. Price: ₹649. Rating: 4.4/5. Category: tshirts
853826,Set Of 12 Cups & Saucers,cups-and-mugs,2209,2599.0,3.8,11,15,India Circus,https://www.myntra.com/cups-and-mugs/india-circus/india-circus-set-of-12-floral-printed-ceramic-glossy-cups--saucers/14983700/buy,Set Of 12 Cups & Saucers by India Circus. Price: ₹2209. Rating: 3.8/5. Category: cups-and-mugs
1025277,Unisex Pack of 3 Quarter Socks,socks,539,599.0,4.3,161,10,Puma,https://www.myntra.com/socks/puma/puma-unisex-pack-of-3-cushioned-sport-quarter-socks/14264330/buy,Unisex Pack of 3 Quarter Socks by Puma. Price: ₹539. Rating: 4.3/5. Category: socks
190422,Professional Makeup Beauty Blender Combo Pack,beauty-accessory,299,398.0,4.1,11,99,MATRA,https://www.myntra.com/beauty-accessory/matra/-matra-professional-makeup-beauty-blender-combo-pack/17981878/buy,Professional Makeup Beauty Blender Combo Pack by MATRA. Price: ₹299. Rating: 4.1/5. Category: beauty-accessory
824720,PU Bucket Handheld Bag,handbags,809,2699.0,4.0,2,70,Exotic,https://www.myntra.com/handbags/exotic/exotic-pu-bucket-handheld-bag/22429338/buy,PU Bucket Handheld Bag by Exotic. Price: ₹809. Rating: 4.0/5. Category: handbags
601353,Triangular Studs,earrings,557,1799.0,4.1,11,69,Jewels Galaxy,https://www.myntra.com/earrings/jewels-galaxy/jewels-galaxy-black-gold-plated-triangular-studs/6603093/buy,Triangular Studs by Jewels Galaxy. Price: ₹557. Rating: 4.1/5. Category: earrings
445212,Fantasy Maker Face Mist - 55ml,face-primer,384,699.0,4.4,8,45,Wet n Wild,https://www.myntra.com/face-primer/wet-n-wild/wet-n-wild-fantasy-maker-3-in-1-face-mist-with-papaya--coconut-water-55ml---dewy-illusion/18904878/buy,Fantasy Maker Face Mist - 55ml by Wet n Wild. Price: ₹384. Rating: 4.4/5. Category: face-primer
814960,Women Sleek Dress,dresses,799,2499.0,4.7,11,68,KASSUALLY,https://www.myntra.com/dresses/kassually/kassually-women-gorgeous-green-sleek-dress/15654338/buy,Women Sleek Dress by KASSUALLY. Price: ₹799. Rating: 4.7/5. Category: dresses
